Nome_poço_anp,Nome_poço_operador,Campo,Bacia,Operador_atual,Operador_epoca,Ambiente,Sonda,Objetivo,Data_início,Data_término,Dias_em_intervenção
7-TBMT-6HP-RJS,7TBMT6HPRJS,TUBARÃO MARTELO,CAMPOS,PRIO BRAVO,PRIO BRAVO,MAR,HUNTER QUEEN,Restauração,30/08/2025,13/09/2025,15
7-TGA-7D-BA,7TGA7DBA,TANGARÁ,RECÔNCAVO,PETROBRAS,PETROBRAS,TERRA,SONDA DE PRODUÇÃO TERRESTRE 155,Restauração,12/03/2025,14/03/2025,3
7-TGA-7D-BA,7TGA7DBA,TANGARÁ,RECÔNCAVO,PETROBRAS,PETROBRAS,TERRA,UNIDADE SIMPLIFICADA DE INTERVENÇÃO 72,Restauração,03/09/2025,06/09/2025,4
7-TGA-9D-BA,7TGA9DBA,TANGARÁ,RECÔNCAVO,PETROBRAS,PETROBRAS,TERRA,SONDA DE PRODUÇÃO TERRESTRE 125,Restauração,16/12/2025,22/12/2025,7
7-TIE-12D-BA,7-TIE-12D-BA,TIÊ,RECÔNCAVO,SPE TIÊTA,SPE TIÊTA,TERRA,PR 16,Abandono,24/02/2025,24/02/2025,1
7-TIE-12D-BA,7-TIE-12D-BA,TIÊ,RECÔNCAVO,SPE TIÊTA,SPE TIÊTA,TERRA,PR 16,Abandono,07/05/2025,12/05/2025,6
7-TIE-12D-BA,7-TIE-12D-BA,TIÊ,RECÔNCAVO,SPE TIÊTA,SPE TIÊTA,TERRA,PR 16,Restauração,09/02/2025,14/02/2025,6
7-TIE-12D-BA,7-TIE-12D-BA,TIÊ,RECÔNCAVO,SPE TIÊTA,SPE TIÊTA,TERRA,PR 16,Completação,15/02/2025,01/03/2025,15
7-TIE-14D-BA,7-TIE-14D-BA,TIÊ,RECÔNCAVO,SPE TIÊTA,SPE TIÊTA,TERRA,SPT-PR-16 (NOV 6XL-6C),Restauração,23/01/2026,25/01/2026,3
7-TIE-14D-BA,7-TIE-14D-BA,TIÊ,RECÔNCAVO,SPE TIÊTA,SPE TIÊTA,TERRA,PR 22,Completação,17/04/2025,06/05/2025,20
7-TIE-14D-BA,7-TIE-14D-BA,TIÊ,RECÔNCAVO,SPE TIÊTA,SPE TIÊTA,TERRA,SPT-PR-16 (NOV 6XL-6C),Completação,03/01/2026,22/01/2026,20
7-TIE-14D-BA,7-TIE-14D-BA,TIÊ,RECÔNCAVO,SPE TIÊTA,SPE TIÊTA,TERRA,NATIONAL OILWELL VARCO - 750,Perfuração,11/03/2025,11/04/2025,32
7-TIE-16DP-BA,7-TIE-16DP-BA,TIÊ,RECÔNCAVO,SPE TIÊTA,SPE TIÊTA,TERRA,POÇO SEM SONDA,Restauração,23/09/2025,23/09/2025,1
7-TIE-16DP-BA,7-TIE-16DP-BA,TIÊ,RECÔNCAVO,SPE TIÊTA,SPE TIÊTA,TERRA,PR 16,Completação,09/03/2025,09/03/2025,1
7-TIE-16DP-BA,7-TIE-16DP-BA,TIÊ,RECÔNCAVO,SPE TIÊTA,SPE TIÊTA,TERRA,NATIONAL OILWELL VARCO - 750,Perfuração,13/02/2025,22/02/2025,10
7-TIE-16DP-BA,7-TIE-16DP-BA,TIÊ,RECÔNCAVO,SPE TIÊTA,SPE TIÊTA,TERRA,SONDA DE PRODUÇÃO TERRESTRE PR 02,Completação,28/02/2025,11/03/2025,12
7-TIE-16DP-BA,7-TIE-16DP-BA,TIÊ,RECÔNCAVO,SPE TIÊTA,SPE TIÊTA,TERRA,PR 16,Completação,11/04/2025,25/04/2025,15
7-TIE-16DP-BA,7-TIE-16DP-BA,TIÊ,RECÔNCAVO,SPE TIÊTA,SPE TIÊTA,TERRA,PR 22,Completação,18/07/2025,12/08/2025,26
7-TIE-16DP-BA,7-TIE-16DP-BA,TIÊ,RECÔNCAVO,SPE TIÊTA,SPE TIÊTA,TERRA,SPT-PR-16 (NOV 6XL-6C),Restauração,25/08/2025,21/09/2025,28
7-TIE-17DP-BA,7-TIE-17DP-BA,TIÊ,RECÔNCAVO,SPE TIÊTA,SPE TIÊTA,TERRA,NATIONAL OILWELL VARCO - 750,Perfuração,06/06/2025,17/06/2025,12
7-TIE-17DP-BA,7-TIE-17DP-BA,TIÊ,RECÔNCAVO,SPE TIÊTA,SPE TIÊTA,TERRA,PR 22,Completação,22/06/2025,11/07/2025,20
7-TIE-1D-BA,7TIE1DBA,TIÊ,RECÔNCAVO,SPE TIÊTA,SPE TIÊTA,TERRA,PR 17,Restauração,19/01/2025,22/01/2025,4
7-TIE-1D-BA,7TIE1DBA,TIÊ,RECÔNCAVO,SPE TIÊTA,SPE TIÊTA,TERRA,SPT-PR-02 (NOV 4C-4XL ),Restauração,10/10/2025,15/10/2025,6
7-TIE-1D-BA,7TIE1DBA,TIÊ,RECÔNCAVO,SPE TIÊTA,SPE TIÊTA,TERRA,PR 17,Completação,17/01/2025,23/01/2025,7
7-TIE-4HE-BA,TIE-AG-HZE,TIÊ,RECÔNCAVO,SPE TIÊTA,SPE TIÊTA,TERRA,SONDA DE PRODUÇÃO TERRESTRE PR 02,Restauração,16/03/2025,24/03/2025,9
7-TIE-4HE-BA,TIE-AG-HZE,TIÊ,RECÔNCAVO,SPE TIÊTA,SPE TIÊTA,TERRA,PR 16,Restauração,02/03/2025,15/03/2025,14
7-TM-10-AL,7TM  0010  AL,TABULEIRO DOS MARTINS,ALAGOAS,PETROSYNERGY,PETROSYNERGY,TERRA,POÇO SEM SONDA,Restauração,25/02/2026,07/03/2026,11
7-TM-12-RN,7TM  0012  RN,TRÊS MARIAS,POTIGUAR,MANDACARU ENERGIA,MANDACARU ENERGIA,TERRA,SPT-PR-18 (NOV 4C-4XL),Completação,03/01/2026,08/01/2026,6
7-TM-15-AL,7TM  0015  AL,TABULEIRO DOS MARTINS,ALAGOAS,PETROSYNERGY,PETROSYNERGY,TERRA,POÇO SEM SONDA,Restauração,06/05/2025,12/05/2025,7
7-TM-15-AL,7TM  0015  AL,TABULEIRO DOS MARTINS,ALAGOAS,PETROSYNERGY,PETROSYNERGY,TERRA,POÇO SEM SONDA,Restauração,16/04/2025,22/04/2025,7
7-TM-15-RN,7TM15RN,TRÊS MARIAS,POTIGUAR,MANDACARU ENERGIA,MANDACARU ENERGIA,TERRA,SPT-34,Completação,03/12/2025,08/12/2025,6
7-TM-16-AL,7TM  0016  AL,TABULEIRO DOS MARTINS,ALAGOAS,PETROSYNERGY,PETROSYNERGY,TERRA,POÇO SEM SONDA,Restauração,03/04/2025,04/04/2025,2
7-TM-16-AL,7TM  0016  AL,TABULEIRO DOS MARTINS,ALAGOAS,PETROSYNERGY,PETROSYNERGY,TERRA,POÇO SEM SONDA,Restauração,01/06/2025,06/06/2025,6
7-TM-16-RN,7TM16RN,TRÊS MARIAS,POTIGUAR,MANDACARU ENERGIA,MANDACARU ENERGIA,TERRA,SPT-34,Completação,08/11/2025,16/11/2025,9
7-TM-17-RN,7TM17RN,TRÊS MARIAS,POTIGUAR,MANDACARU ENERGIA,MANDACARU ENERGIA,TERRA,SPT-PR-18 (NOV 4C-4XL),Completação,24/01/2026,30/01/2026,7
7-TM-18-AL,7TM  0018  AL,TABULEIRO DOS MARTINS,ALAGOAS,PETROSYNERGY,PETROSYNERGY,TERRA,POÇO SEM SONDA,Avaliação,25/05/2025,29/05/2025,5
7-TM-24D-AL,7TM  0024D AL,TABULEIRO DOS MARTINS,ALAGOAS,PETROSYNERGY,PETROSYNERGY,TERRA,POÇO SEM SONDA,Restauração,15/05/2025,22/05/2025,8
7-TM-26-AL,7TM  0026  AL,TABULEIRO DOS MARTINS,ALAGOAS,PETROSYNERGY,PETROSYNERGY,TERRA,POÇO SEM SONDA,Restauração,24/04/2025,02/05/2025,9
7-TM-32-AL,7TM  0032  AL,TABULEIRO DOS MARTINS,ALAGOAS,PETROSYNERGY,PETROSYNERGY,TERRA,POÇO SEM SONDA,Restauração,27/01/2026,29/01/2026,3
7-TM-32-AL,7TM  0032  AL,TABULEIRO DOS MARTINS,ALAGOAS,PETROSYNERGY,PETROSYNERGY,TERRA,POÇO SEM SONDA,Restauração,05/01/2026,08/01/2026,4
7-TM-32-AL,7TM  0032  AL,TABULEIRO DOS MARTINS,ALAGOAS,PETROSYNERGY,PETROSYNERGY,TERRA,POÇO SEM SONDA,Completação,06/01/2025,17/01/2025,12
7-TM-39D-AL,7TM  0039D AL,TABULEIRO DOS MARTINS,ALAGOAS,PETROSYNERGY,PETROSYNERGY,TERRA,POÇO SEM SONDA,Restauração,22/09/2025,22/09/2025,1
7-TM-39D-AL,7TM  0039D AL,TABULEIRO DOS MARTINS,ALAGOAS,PETROSYNERGY,PETROSYNERGY,TERRA,POÇO SEM SONDA,Restauração,27/02/2026,28/02/2026,2
7-TM-39D-AL,7TM  0039D AL,TABULEIRO DOS MARTINS,ALAGOAS,PETROSYNERGY,PETROSYNERGY,TERRA,POÇO SEM SONDA,Restauração,09/02/2026,12/02/2026,4
7-TM-39D-AL,7TM  0039D AL,TABULEIRO DOS MARTINS,ALAGOAS,PETROSYNERGY,PETROSYNERGY,TERRA,SPT-059,Restauração,02/03/2026,05/03/2026,4
7-TM-46-AL,7TM  0046  AL,TABULEIRO DOS MARTINS,ALAGOAS,PETROSYNERGY,PETROSYNERGY,TERRA,POÇO SEM SONDA,Restauração,30/07/2025,08/08/2025,10
7-TM-49-AL,7TM  0049  AL,TABULEIRO DOS MARTINS,ALAGOAS,PETROSYNERGY,PETROSYNERGY,TERRA,POÇO SEM SONDA,Restauração,10/03/2025,14/03/2025,5
7-TM-4-RN,7TM  0004  RN,TRÊS MARIAS,POTIGUAR,MANDACARU ENERGIA,MANDACARU ENERGIA,TERRA,SPT-PR-18 (NOV 4C-4XL),Completação,17/12/2025,23/12/2025,7
7-TM-56D-AL,7TM  0056D AL,TABULEIRO DOS MARTINS,ALAGOAS,PETROSYNERGY,PETROSYNERGY,TERRA,POÇO SEM SONDA,Restauração,13/04/2025,22/04/2025,10
7-TM-6-RN,7TM  0006  RN,TRÊS MARIAS,POTIGUAR,MANDACARU ENERGIA,MANDACARU ENERGIA,TERRA,SPT-34,Completação,16/12/2025,23/12/2025,8
7-TQ-100-BA,7TQ  0100  BA,TAQUIPE,RECÔNCAVO,PETROBRAS,PETROBRAS,TERRA,SONDA DE PRODUÇÃO TERRESTRE 160,Restauração,25/04/2025,07/05/2025,13
7-TQ-102-BA,7TQ  0102  BA,TAQUIPE,RECÔNCAVO,PETROBRAS,PETROBRAS,TERRA,SONDA DE PRODUÇÃO TERRESTRE 73,Restauração,07/04/2025,12/04/2025,6
7-TQ-113D-BA,7TQ  0113D BA,TAQUIPE,RECÔNCAVO,PETROBRAS,PETROBRAS,TERRA,SONDA DE PRODUÇÃO TERRESTRE 157,Restauração,02/04/2025,16/04/2025,15
7-TQ-114-BA,7TQ  0114  BA,TAQUIPE,RECÔNCAVO,PETROBRAS,PETROBRAS,TERRA,SONDA DE PRODUÇÃO TERRESTRE 160,Restauração,08/03/2025,13/03/2025,6
7-TQ-114-BA,7TQ  0114  BA,TAQUIPE,RECÔNCAVO,PETROBRAS,PETROBRAS,TERRA,SONDA DE PRODUÇÃO TERRESTRE 115 (USI),Restauração,24/03/2025,13/04/2025,21
7-TQ-115-BA,7TQ  0115  BA,TAQUIPE,RECÔNCAVO,PETROBRAS,PETROBRAS,TERRA,SONDA DE PRODUÇÃO TERRESTRE 160,Restauração,17/07/2025,28/07/2025,12
7-TQ-119-BA,7TQ  0119  BA,TAQUIPE,RECÔNCAVO,PETROBRAS,PETROBRAS,TERRA,SONDA DE PRODUÇÃO TERRESTRE 73,Restauração,13/09/2025,19/09/2025,7
7-TQ-120-BA,7TQ  0120  BA,TAQUIPE,RECÔNCAVO,PETROBRAS,PETROBRAS,TERRA,SONDA DE PRODUÇÃO TERRESTRE 73,Restauração,30/05/2025,02/06/2025,4
7-TQ-125-BA,7TQ  0125  BA,TAQUIPE,RECÔNCAVO,PETROBRAS,PETROBRAS,TERRA,SONDA DE PRODUÇÃO TERRESTRE 24,Restauração,04/07/2025,06/07/2025,3
7-TQ-125-BA,7TQ  0125  BA,TAQUIPE,RECÔNCAVO,PETROBRAS,PETROBRAS,TERRA,UNIDADE SIMPLIFICADA DE INTERVENÇÃO 77,Restauração,29/03/2026,31/03/2026,3
7-TQ-129-BA,7TQ  0129  BA,TAQUIPE,RECÔNCAVO,PETROBRAS,PETROBRAS,TERRA,UNIDADE SIMPLIFICADA DE INTERVENÇÃO 77,Restauração,10/11/2025,12/11/2025,3
7-TQ-129-BA,7TQ  0129  BA,TAQUIPE,RECÔNCAVO,PETROBRAS,PETROBRAS,TERRA,SONDA DE PRODUÇÃO TERRESTRE 107,Restauração,08/12/2025,12/12/2025,5
7-TQ-12-BA,7TQ  0012  BA,TAQUIPE,RECÔNCAVO,PETROBRAS,PETROBRAS,TERRA,SONDA DE PRODUÇÃO TERRESTRE 73,Restauração,29/01/2025,01/02/2025,4
7-TQ-12-BA,7TQ  0012  BA,TAQUIPE,RECÔNCAVO,PETROBRAS,PETROBRAS,TERRA,SONDA DE PRODUÇÃO TERRESTRE 85,Restauração,27/10/2025,03/11/2025,8
7-TQ-131-BA,7TQ  0131  BA,TAQUIPE,RECÔNCAVO,PETROBRAS,PETROBRAS,TERRA,SONDA DE PRODUÇÃO TERRESTRE 73,Restauração,02/01/2025,05/01/2025,4
7-TQ-133-BA,7TQ  0133  BA,TAQUIPE,RECÔNCAVO,PETROBRAS,PETROBRAS,TERRA,UNIDADE SIMPLIFICADA DE INTERVENÇÃO 77,Restauração,12/11/2025,14/11/2025,3
7-TQ-133-BA,7TQ  0133  BA,TAQUIPE,RECÔNCAVO,PETROBRAS,PETROBRAS,TERRA,SONDA DE PRODUÇÃO TERRESTRE 73,Restauração,29/03/2025,01/04/2025,4
7-TQ-134-BA,7TQ  0134  BA,TAQUIPE,RECÔNCAVO,PETROBRAS,PETROBRAS,TERRA,SONDA DE PRODUÇÃO TERRESTRE 73,Restauração,15/01/2025,18/01/2025,4
7-TQ-134-BA,7TQ  0134  BA,TAQUIPE,RECÔNCAVO,PETROBRAS,PETROBRAS,TERRA,UNIDADE SIMPLIFICADA DE INTERVENÇÃO 77,Restauração,09/01/2026,12/01/2026,4
7-TQ-141-BA,7TQ  0141  BA,TAQUIPE,RECÔNCAVO,PETROBRAS,PETROBRAS,TERRA,SONDA DE PRODUÇÃO TERRESTRE 111,Restauração,19/01/2025,25/01/2025,7
7-TQ-144-BA,7TQ  0144  BA,TAQUIPE,RECÔNCAVO,PETROBRAS,PETROBRAS,TERRA,SONDA DE PRODUÇÃO TERRESTRE 73,Restauração,04/02/2025,08/02/2025,5
7-TQ-144-BA,7TQ  0144  BA,TAQUIPE,RECÔNCAVO,PETROBRAS,PETROBRAS,TERRA,SONDA DE PRODUÇÃO TERRESTRE 111,Restauração,22/08/2025,28/08/2025,7
7-TQ-146-BA,7TQ  0146  BA,TAQUIPE,RECÔNCAVO,PETROBRAS,PETROBRAS,TERRA,SONDA DE PRODUÇÃO TERRESTRE 126,Restauração,16/05/2025,22/05/2025,7
7-TQ-151-BA,7TQ  0151  BA,TAQUIPE,RECÔNCAVO,PETROBRAS,PETROBRAS,TERRA,SONDA DE PRODUÇÃO TERRESTRE 73,Restauração,22/01/2025,26/01/2025,5
7-TQ-152-BA,7TQ  0152  BA,TAQUIPE,RECÔNCAVO,PETROBRAS,PETROBRAS,TERRA,SONDA DE PRODUÇÃO TERRESTRE 160,Restauração,31/05/2025,17/06/2025,18
7-TQ-156-BA,7TQ  0156  BA,TAQUIPE,RECÔNCAVO,PETROBRAS,PETROBRAS,TERRA,SONDA DE PRODUÇÃO TERRESTRE 24,Restauração,07/07/2025,10/07/2025,4
7-TQ-162-BA,7TQ  0162  BA,TAQUIPE,RECÔNCAVO,PETROBRAS,PETROBRAS,TERRA,SONDA DE PRODUÇÃO TERRESTRE 26,Abandono,26/02/2026,06/03/2026,9
